year,date,median,low,high
2020,2020-02-17,3,0,15.36826443384099
2020,2020-04-18,1,0,8.589701339208382
2020,2020-11-04,2,0,10.501432731609986
2020,2020-05-25,1,0,8.704005323072344
2019,2020-02-01,4,0,18.311960131396273
2019,2020-02-20,4,0,20.771158740055977
2019,2020-02-28,4,0,19.437759632534448
2019,2020-06-03,4,0,18.473609963676434
2019,2020-06-05,4,0,18.244945245324484
2019,2020-09-26,3,0,18.146414332705533
2020,2020-05-13,2,0,9.8345338029204
2020,2020-05-14,2,0,10.203809166342975
2020,2020-10-02,2,0,11.077271159915991
2020,2020-03-04,3,0,17.40260469646624
2019,2020-03-11,4,0,21.129451214995278
2019,2020-05-15,4,0,21.57017779603754
2020,2020-10-08,2,0,11.69097782114415
2019,2020-08-21,3,0,14.960253951590747
2019,2020-03-01,4,0,18.71997826359801
2020,2020-07-30,2,0,11.260806653922115
2019,2020-04-29,4,0,20.08463303815868
2019,2020-05-24,4,0,18.145113682140263
2019,2020-07-19,4,0,17.126056672405504
2019,2020-09-07,4,0,18.715547841113768
2019,2020-07-26,4,0,16.311191390575154
2019,2020-04-15,4,0,20.888281498220476
2019,2020-11-05,3,0,16.251454620699153
2020,2020-01-07,4,0,19.371325399581874
2020,2020-02-24,4,0,20.641924992807443
2020,2020-03-05,4,0,18.958255047511585
2019,2020-03-06,4,0,19.259148923033727
2019,2020-07-13,3,0,15.365149979821592
2020,2020-03-31,1,0,8.495872108995043
2019,2020-01-31,4,0,18.542487918309753
2020,2020-07-16,2,0,10.188929634853091
2020,2020-09-09,2,0,11.109696126364904
2020,2020-05-26,2,0,10.130677640832214
2020,2020-01-22,4,0,18.906779241849385
2020,2020-05-07,2,0,10.101535235532783
2020,2020-05-12,2,0,10.003196003435779
2020,2020-05-16,1,0,8.94280081821098
2020,2020-10-21,2,0,10.819232109036275
2019,2020-12-21,3,0,16.33435138477572
2020,2020-09-21,2,0,9.999072664344187
2019,2020-02-27,4,0,19.884322231875835
2019,2020-07-28,2,0,13.688531868902407
2019,2020-10-10,4,0,18.2854086356106
2019,2020-11-28,2,0,13.053093110742033
2020,2020-03-10,3,0,17.82711461008678
2020,2020-10-09,2,0,11.266943982587632
2020,2020-08-17,2,0,10.368723178322938
2019,2020-04-28,3,0,17.44537731043056
2019,2020-09-20,4,0,20.975713993755257
2019,2020-11-18,3,0,16.63194806806007
2020,2020-05-31,1,0,8.981339175126283
2020,2020-11-25,2,0,11.468501541918444
2019,2020-01-25,4,0,18.922855101936246
2019,2020-02-03,3,0,16.31735375066452
2020,2020-04-21,1,0,7.9979104714041
2020,2020-05-02,1,0,9.544453386630622
2019,2020-10-08,4,0,19.171308438043745
2019,2020-10-13,3,0,14.112124249675883
2020,2020-05-21,2,0,10.193792730672287
