year,date,median,low,high
2019,2020-05-09,8,0,26.797346748262367
2020,2020-07-26,2,0,8.340496979059115
2019,2020-07-16,7,0,24.44863723674029
2019,2020-08-02,8,0,26.109265144041792
2019,2020-08-26,6,0,20.194085595088044
2020,2020-01-04,7,0,21.55680265406764
2020,2020-02-26,7,0,23.548897004860734
2019,2020-07-10,7,0,24.381331490585648
2019,2020-09-11,8,0,26.990230864644378
2020,2020-03-15,3,0,10.59833996647983
2020,2020-04-22,1,0,5.256549827718695
2020,2020-08-09,2,0,8.099066176985463
2020,2020-10-03,3,0,10.562029329459087
2019,2020-03-16,8,0,23.734371079282248
2019,2020-08-31,7,0,23.347531503592986
2019,2020-11-29,6,0,20.819693838990084
2020,2020-01-31,9,0,26.209501509595874
2019,2020-05-04,8,0,25.062372093127745
2019,2020-06-24,7,0,26.187007005505972
2020,2020-04-12,1,0,4.31172699657159
2019,2020-03-12,6,0,24.546207579933213
2019,2020-04-30,7,0,23.753065291405743
2019,2020-09-16,8,0,26.766260652660876
2020,2020-02-02,5,0,17.115913844720186
2020,2020-09-01,3,0,10.05478690363292
2020,2020-09-23,3,0,9.744217088592663
2020,2020-09-26,3,0,10.264574479122324
2019,2020-04-09,7,0,23.286708634038547
2019,2020-05-13,7,0,23.59973219108996
2019,2020-07-01,7,0,22.871319854180285
2019,2020-10-01,7,0,22.487405912575895
2019,2020-10-20,6,0,17.760397636490215
2020,2020-09-29,3,0,9.155129845235551
2020,2020-10-31,3,0,9.648987425935847
2019,2020-09-22,6,0,20.75134143901856
2020,2020-01-14,6,0,24.433489214644595
2019,2020-02-07,7,0,35.42745363738871
2019,2020-05-22,7,0,23.33571255761821
2019,2020-08-25,5,0,17.94678274055176
2019,2020-06-27,8,0,25.625334277681624
2019,2020-07-18,7,0,24.635084160030683
2019,2020-10-02,7,0,23.79705680146295
2019,2020-11-21,7,0,22.531506968953124
2019,2020-12-30,6,0,20.109903013532637
2020,2020-01-06,7,0,22.221905670555905
2020,2020-04-25,1,0,5.863565718041492
2020,2020-05-09,1,0,5.982201720617052
2020,2020-11-09,3,0,8.68472291198524
2019,2020-06-02,6,0,21.331023841538055
2019,2020-08-07,7,0,22.385306022446276
2019,2020-09-25,7,0,24.092802140640128
2019,2020-05-12,6,0,18.327341397771974
2019,2020-07-03,7,0,23.432892636684
2020,2020-01-03,8,0,24.222690844342647
2019,2020-03-27,7,0,24.016120412525538
2020,2020-08-31,3,0,9.380004535606425
2019,2020-03-10,5,0,21.206213775175023
2020,2020-03-01,5,0,15.779106857237531
2020,2020-03-28,1,0,4.953644290509969
2020,2020-07-04,2,0,8.46019445433894
