year
date
median
low
high
(2019, '2020-03-29', 0, 10, 31.26561588087076)
(2019, '2020-05-09', 0, 11, 33.804236380650735)
(2020, '2020-02-01', 0, 8, 25.279952721812897)
(2020, '2020-07-26', 0, 2, 9.534796041786272)
(2019, '2020-11-27', 0, 9, 30.151835808145453)
(2020, '2020-04-14', 0, 1, 6.65890314222898)
(2020, '2020-01-17', 0, 9, 28.138002046727735)
(2019, '2020-02-06', 0, 8, 80.09999198268534)
(2019, '2020-03-03', 0, 6, 19.881501815394657)
(2019, '2020-06-25', 0, 9, 29.188577802180394)
(2019, '2020-07-30', 0, 8, 28.38932392226686)
(2019, '2020-11-14', 0, 8, 25.97297040376802)
(2020, '2020-02-09', 0, 6, 19.648984944080738)
(2020, '2020-10-11', 0, 3, 10.974322474295114)
(2020, '2020-04-19', 0, 1, 5.878931926548617)
(2019, '2020-09-08', 0, 7, 22.746318763638108)
(2019, '2020-11-07', 0, 9, 27.90251074771359)
(2019, '2020-01-28', 0, 8, 32.364974314261076)
(2019, '2020-02-22', 0, 10, 30.28516808939347)
(2019, '2020-03-17', 0, 6, 20.558357422353396)
(2019, '2020-04-22', 0, 8, 28.07613269779034)
(2019, '2020-06-23', 0, 6, 23.501202148159756)
(2020, '2020-07-20', 0, 3, 11.219835665262993)
(2020, '2020-07-22', 0, 3, 11.866914765838803)
(2020, '2020-11-28', 0, 3, 10.91503669765364)
(2019, '2020-01-21', 0, 5, 56.37403778650735)
(2019, '2020-11-06', 0, 8, 26.309528739791766)
(2019, '2020-11-09', 0, 7, 23.541144058713773)
(2019, '2020-07-16', 0, 9, 30.32684237914291)
(2019, '2020-08-02', 0, 9, 30.90018019075564)
(2019, '2020-08-26', 0, 8, 25.9022329981323)
(2019, '2020-09-11', 0, 10, 32.6938130418867)
(2020, '2020-01-04', 0, 7, 25.806633662464108)
(2020, '2020-02-26', 0, 9, 28.747974730532466)
(2020, '2020-03-15', 0, 3, 12.326779630771204)
(2020, '2020-04-22', 0, 1, 7.118777588918597)
(2020, '2020-08-09', 0, 2, 9.350654585804055)
(2020, '2020-10-03', 0, 3, 12.38711133257709)
(2019, '2020-07-10', 0, 9, 28.94598432045583)
(2019, '2020-03-02', 0, 7, 22.285497645673182)
(2019, '2020-12-20', 0, 10, 32.404140809587375)
