year,date,median,low,high
2020,2020-01-19,1.0,0,12.138708654551385
2020,2020-03-24,1.0,0,5.156423992282853
2020,2020-01-25,2.0,0,12.720872538246784
2019,2020-02-26,2.0,0,15.463587525708558
2019,2020-08-13,2.0,0,14.595719512122814
2019,2020-11-20,2.0,0,14.982351388670578
2019,2020-12-01,1.0,0,10.058508233982117
2019,2020-12-13,2.0,0,18.855340619822755
2020,2020-04-20,0.0,0,3.362791158079949
2020,2020-08-03,1.0,0,6.614419564229753
2020,2020-10-17,1.0,0,6.7694660781808365
2019,2020-05-08,3.0,0,21.43924180730441
2020,2020-06-12,1.0,0,6.22096603297267
2020,2020-07-24,1.0,0,6.733923116024379
2020,2020-08-27,1.0,0,6.11813914393695
2020,2020-09-14,1.0,0,6.297257553196121
2020,2020-05-21,1.0,0,5.312745029995401
2019,2020-01-25,3.0,0,18.10664698208209
2019,2020-02-03,2.0,0,74.02932227412632
2020,2020-05-02,0.0,0,4.037192430655417
2019,2020-10-08,3.0,0,17.513710047422542
2019,2020-10-13,2.0,0,13.680481985964692
2020,2020-04-21,0.0,0,3.44302258108183
2019,2020-02-23,2.0,0,14.634197449913945
2019,2020-08-05,2.0,0,15.928037634885351
2019,2020-10-17,3.0,0,16.612090533310564
2020,2020-03-14,1.0,0,7.869883001604519
2020,2020-06-16,1.0,0,5.949581443372023
2020,2020-07-27,1.0,0,8.391057190780113
2020,2020-09-28,1.0,0,5.747032551604087
2020,2020-10-01,1.0,0,6.083291219455231
